CONVOCATORIA,SEMESTRE DE CONVOCATORIA,BENEFICIO OTORGADO,DEPARTAMENTO DE NACIMIENTO,MUNICIPIO DE NACIMIENTO,FECHA DE NACIMIENTO,GÉNERO,SUBREGIÓN DE RESIDENCIA,MUNICIPIO DE RESIDENCIA,ESTRATO,GRUPO ETNICO,VICTIMA DEL CONFLICTO ARMADO,UNIVERSIDAD,PROGRAMA CURSADO,MUNICIPIO OFERTA,TIPO DE FORMACIÓN,GRADUADO
2016,1,MATRÍCULA,ANTIOQUIA,ABEJORRAL,08/22/1994 12:00:00 AM,FEMENINO,ORIENTE,ABEJORRAL,ESTRATO 2,NINGUNO,0,FUNDACION UNIVERSITARIA CATOLICA DEL NORTE,LIC. EN LENGUA CASTELLANA,SANTA ROSA DE OSOS,UNIVERSITARIA,1
2016,1,MATRÍCULA Y SOSTENIMIENTO,SUCRE,SINCELEJO,12/01/1999 12:00:00 AM,FEMENINO,BAJO CAUCA,ZARAGOZA,ESTRATO 1,AFROCOLOMBIANO,0,FUNDACION UNIVERSITARIA CATOLICA DEL NORTE,INGENIERIA INFORMATICA,SANTA ROSA DE OSOS,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,MACEO,01/16/1997 12:00:00 AM,FEMENINO,MAGDALENA MEDIO,MACEO,ESTRATO 1,NINGUNO,0,FUNDACION UNIVERSITARIA CATOLICA DEL NORTE,PSICOLOGIA,SANTA ROSA DE OSOS,UNIVERSITARIA,1
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,SAN CARLOS,06/26/1998 12:00:00 AM,FEMENINO,ORIENTE,SAN CARLOS,ESTRATO 2,NINGUNO,1,UNIVERSIDAD CATOLICA DE ORIENTE,COMERCIO EXTERIOR,RIONEGRO,UNIVERSITARIA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,QUINDIO,ARMENIA,12/11/1993 12:00:00 AM,MASCULINO,ORIENTE,MARINILLA,ESTRATO 2,NINGUNO,0,UNIVERSIDAD CATOLICA DE ORIENTE,INGENIERIA AMBIENTAL,RIONEGRO,UNIVERSITARIA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,SAN VICENTE,08/26/1997 12:00:00 AM,FEMENINO,ORIENTE,SAN VICENTE,ESTRATO 2,NINGUNO,1,UNIVERSIDAD CATOLICA DE ORIENTE,ZOOTECNIA,RIONEGRO,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,SAN ANDRES DE CUERQUIA,08/07/1998 12:00:00 AM,FEMENINO,NORTE,SAN ANDRES DE CUERQUIA,ESTRATO 1,NINGUNO,1,FUNDACION UNIVERSITARIA CATOLICA DEL NORTE,PSICOLOGIA,SANTA ROSA DE OSOS,UNIVERSITARIA,1
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,APARTADO,08/11/1994 12:00:00 AM,MASCULINO,URABA,CHIGORODO,ESTRATO 2,NINGUNO,1,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN ENTRENAMIENTO DEPORTIVO,APARTADO,TECNOLOGICA,1
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CHIGORODO,01/01/1997 12:00:00 AM,FEMENINO,URABA,CHIGORODO,ESTRATO 2,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN LOGISTICA INTEGRAL,APARTADO,TECNOLOGICA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,GIRALDO,05/05/1998 12:00:00 AM,MASCULINO,OCCIDENTE,GIRALDO,ESTRATO 1,NINGUNO,0,TECOC,TECNOLOGIA EN GESTION AGROPECUARIA,SANTAFE DE ANTIOQUIA,TECNOLOGICA,1
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,SANTAFE DE ANTIOQUIA,07/14/1992 12:00:00 AM,FEMENINO,OCCIDENTE,GIRALDO,ESTRATO 1,NINGUNO,0,TECOC,TECNOLOGIA EN GESTION AGROPECUARIA,SANTAFE DE ANTIOQUIA,TECNOLOGICA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,05/13/1994 12:00:00 AM,FEMENINO,OCCIDENTE,LIBORINA,ESTRATO 1,NINGUNO,1,TECOC,TECNOLOGIA EN GESTION AGROPECUARIA,SANTAFE DE ANTIOQUIA,TECNOLOGICA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,MEDELLIN,01/12/1998 12:00:00 AM,MASCULINO,OCCIDENTE,CAÑASGORDAS,ESTRATO 1,NINGUNO,0,TECOC,TECNOLOGIA EN DISEÑO Y DESARROLLO DE SISTEMAS DE INFORMACION,SANTAFE DE ANTIOQUIA,TECNOLOGICA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LIBORINA,09/20/1981 12:00:00 AM,FEMENINO,OCCIDENTE,LIBORINA,ESTRATO 1,NINGUNO,1,TECOC,TECNOLOGIA EN GESTION AGROPECUARIA,SANTAFE DE ANTIOQUIA,TECNOLOGICA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,EL SANTUARIO,09/03/1994 12:00:00 AM,FEMENINO,ORIENTE,EL SANTUARIO,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,LIC. EN PEDAGOGIA INFANTIL,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,10/26/1990 12:00:00 AM,MASCULINO,ORIENTE,RIONEGRO,ESTRATO 3,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,LIC. EN EDUCACION BASICA CON ENFASIS EN EDUCACION ARTISTICA Y CULTURAL,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,APARTADO,06/17/1994 12:00:00 AM,FEMENINO,URABA,APARTADO,ESTRATO 2,NINGUNO,1,UNIVERSIDAD DE ANTIOQUIA,COMUNICACION SOCIAL Y PERIODISMO,TURBO,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,BARBOSA,12/27/1996 12:00:00 AM,FEMENINO,SUROESTE,HISPANIA,ESTRATO 2,NINGUNO,1,UNIVERSIDAD DE ANTIOQUIA,"LIC. EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES, LENGUA CASTELLANA",ANDES,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,MARINILLA,09/11/1990 12:00:00 AM,MASCULINO,ORIENTE,MARINILLA,ESTRATO 2,NINGUNO,0,UNIVERSIDAD CATOLICA DE ORIENTE,INGENIERIA ELECTRONICA,RIONEGRO,UNIVERSITARIA,0
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,TURBO,04/07/1991 12:00:00 AM,FEMENINO,URABA,TURBO,ESTRATO 1,AFROCOLOMBIANO,0,TECNOLOGICO DE ANTIOQUIA,LIC. EN EDUCACION PREESCOLAR,TURBO,UNIVERSITARIA,0
2013,2,SOSTENIMIENTO,ANTIOQUIA,BELLO,06/03/1994 12:00:00 AM,FEMENINO,ORIENTE,EL CARMEN DE VIBORAL,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,CONTADURIA PUBLICA,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,08/07/1994 12:00:00 AM,FEMENINO,ORIENTE,LA CEJA,ESTRATO 3,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA DE ALIMENTOS,EL CARMEN DE VIBORAL,UNIVERSITARIA,0
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,ARGELIA,01/28/1990 12:00:00 AM,FEMENINO,ORIENTE,SONSON,ESTRATO 1,NINGUNO,1,TECNOLOGICO DE ANTIOQUIA,LIC. EN EDUCACION PREESCOLAR,SONSON,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,NECOCLI,03/23/1990 12:00:00 AM,FEMENINO,URABA,NECOCLI,ESTRATO 1,NINGUNO,1,UNIVERSIDAD DE ANTIOQUIA,NUTRICION Y DIETETICA,TURBO,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,VALPARAISO,03/29/1995 12:00:00 AM,MASCULINO,SUROESTE,VALPARAISO,ESTRATO 2,NINGUNO,0,TECNOLOGICO DE ANTIOQUIA,TECNOLOGIA AGROAMBIENTAL,LA PINTADA,TECNOLOGICA,0
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,SANTA ROSA DE OSOS,03/03/1992 12:00:00 AM,FEMENINO,NORTE,SANTA ROSA DE OSOS,ESTRATO 2,NINGUNO,0,TECNOLOGICO DE ANTIOQUIA,LIC. EN EDUCACION PREESCOLAR,SANTA ROSA DE OSOS,UNIVERSITARIA,0
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,MEDELLIN,05/09/1988 12:00:00 AM,FEMENINO,NORTE,SANTA ROSA DE OSOS,ESTRATO 1,NINGUNO,0,TECNOLOGICO DE ANTIOQUIA,LIC. EN EDUCACION PREESCOLAR,SANTA ROSA DE OSOS,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,06/28/1994 12:00:00 AM,MASCULINO,ORIENTE,RIONEGRO,ESTRATO 3,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA AGROPECUARIA,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,10/05/1993 12:00:00 AM,FEMENINO,ORIENTE,RIONEGRO,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,CONTADURIA PUBLICA,RIONEGRO,UNIVERSITARIA,1
2013,2,SOSTENIMIENTO,ANTIOQUIA,LA CEJA,02/28/1986 12:00:00 AM,MASCULINO,ORIENTE,LA CEJA,ESTRATO 2,NINGUNO,1,UNIVERSIDAD DE ANTIOQUIA,PSICOLOGIA,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA,ANTIOQUIA,BELLO,01/13/1995 12:00:00 AM,MASCULINO,VALLE DE ABURRA,BELLO,ESTRATO 3,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,BIOINGENIERIA,MEDELLIN,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,05/09/1994 12:00:00 AM,FEMENINO,ORIENTE,LA CEJA,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,PSICOLOGIA,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,09/04/1992 12:00:00 AM,MASCULINO,ORIENTE,LA CEJA,ESTRATO 3,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,CONTADURIA PUBLICA,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,09/20/1994 12:00:00 AM,MASCULINO,ORIENTE,LA CEJA,ESTRATO 3,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,NUTRICION Y DIETETICA,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA UNION,02/08/1994 12:00:00 AM,FEMENINO,ORIENTE,LA UNION,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,LIC. EN PEDAGOGIA INFANTIL,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,PUERTO BERRIO,01/15/1993 12:00:00 AM,MASCULINO,MAGDALENA MEDIO,PUERTO BERRIO,ESTRATO 1,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA AMBIENTAL,PUERTO BERRIO,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,12/31/1992 12:00:00 AM,FEMENINO,ORIENTE,RIONEGRO,ESTRATO 2,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,CONTADURIA PUBLICA,RIONEGRO,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CHIGORODO,10/20/1969 12:00:00 AM,MASCULINO,URABA,CHIGORODO,ESTRATO 1,AFROCOLOMBIANO,1,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN GESTION PÚBLICA,APARTADO,TECNOLOGICA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CAUCASIA,02/28/1993 12:00:00 AM,MASCULINO,BAJO CAUCA,CAUCASIA,ESTRATO 1,AFROCOLOMBIANO,0,UNIVERSIDAD DE ANTIOQUIA,TECNOLOGIA EN ARTESANIAS,CAUCASIA,TECNOLOGICA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,JERICO,06/11/1987 12:00:00 AM,FEMENINO,SUROESTE,JERICO,ESTRATO 1,NINGUNO,0,TECNOLOGICO DE ANTIOQUIA,LIC. EN EDUCACION PREESCOLAR,JERICO,UNIVERSITARIA,0
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,07/06/1994 12:00:00 AM,FEMENINO,ORIENTE,LA CEJA,ESTRATO 3,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,MATEMATICAS,EL CARMEN DE VIBORAL,UNIVERSITARIA,0
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,10/21/1995 12:00:00 AM,MASCULINO,ORIENTE,EL PEÑOL,ESTRATO 2,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN ENTRENAMIENTO DEPORTIVO,RIONEGRO,TECNOLOGICA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,SONSON,01/16/1995 12:00:00 AM,FEMENINO,ORIENTE,LA CEJA,ESTRATO 3,NINGUNO,1,UNIVERSIDAD DE ANTIOQUIA,ADMINISTRACION DE EMPRESAS,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CHIGORODO,03/19/1994 12:00:00 AM,FEMENINO,URABA,CHIGORODO,ESTRATO 2,NINGUNO,1,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA AGROPECUARIA,TURBO,UNIVERSITARIA,0
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CAREPA,10/29/1992 12:00:00 AM,FEMENINO,URABA,CAREPA,ESTRATO 1,NINGUNO,1,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN GESTION PÚBLICA,APARTADO,TECNOLOGICA,0
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,FRONTINO,06/03/1989 12:00:00 AM,MASCULINO,ORIENTE,EL PEÑOL,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,CONTADURIA PUBLICA,RIONEGRO,UNIVERSITARIA,0
2013,2,MATRÍCULA,ANTIOQUIA,RIONEGRO,02/27/1994 12:00:00 AM,FEMENINO,ORIENTE,RIONEGRO,ESTRATO 2,NINGUNO,0,UNIVERSIDAD CATOLICA DE ORIENTE,INGENIERIA AMBIENTAL,RIONEGRO,UNIVERSITARIA,0
2013,2,MATRÍCULA,ANTIOQUIA,SAN VICENTE,03/06/1991 12:00:00 AM,MASCULINO,ORIENTE,SAN VICENTE,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN CONSTRUCCIONES CIVILES,RIONEGRO,TECNOLOGICA,1
2013,2,MATRÍCULA,ANTIOQUIA,URRAO,11/13/1991 12:00:00 AM,MASCULINO,SUROESTE,URRAO,ESTRATO 3,NINGUNO,1,TECNOLOGICO DE ANTIOQUIA,TECNOLOGIA AGROAMBIENTAL,URRAO,TECNOLOGICA,1
2013,2,SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,12/16/1994 12:00:00 AM,MASCULINO,ORIENTE,RIONEGRO,ESTRATO 3,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,PSICOLOGIA,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CHIGORODO,06/24/1994 12:00:00 AM,MASCULINO,URABA,CHIGORODO,ESTRATO 2,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNICO PROFESIONAL EN SOP. DE SISTEMAS DE INFORMACION,APARTADO,TECNICA PROFESIONAL,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,SONSON,11/05/1991 12:00:00 AM,FEMENINO,ORIENTE,SONSON,ESTRATO 2,NINGUNO,1,TECNOLOGICO DE ANTIOQUIA,LIC. EN EDUCACION PREESCOLAR,SONSON,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,EL CARMEN DE VIBORAL,08/07/1993 12:00:00 AM,FEMENINO,ORIENTE,EL CARMEN DE VIBORAL,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,CONTADURIA PUBLICA,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,EL SANTUARIO,09/16/1995 12:00:00 AM,FEMENINO,ORIENTE,EL SANTUARIO,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,CONTADURIA PUBLICA,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,01/14/1995 12:00:00 AM,MASCULINO,ORIENTE,RIONEGRO,ESTRATO 3,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,ADMINISTRACION DE EMPRESAS,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,01/11/1992 12:00:00 AM,MASCULINO,ORIENTE,RETIRO,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,CONTADURIA PUBLICA,EL CARMEN DE VIBORAL,UNIVERSITARIA,0
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,EL CARMEN DE VIBORAL,03/12/1989 12:00:00 AM,MASCULINO,ORIENTE,EL CARMEN DE VIBORAL,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA AGROPECUARIA,EL CARMEN DE VIBORAL,UNIVERSITARIA,0
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,11/24/1995 12:00:00 AM,FEMENINO,ORIENTE,EL CARMEN DE VIBORAL,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,ADMINISTRACION DE EMPRESAS,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA,ANTIOQUIA,URRAO,02/10/1996 12:00:00 AM,FEMENINO,SUROESTE,URRAO,ESTRATO 2,NINGUNO,1,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SAGRADA FAMILIA,CICLO COMPLEMENTARIO,URRAO,NORMALISTA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,03/30/1993 12:00:00 AM,FEMENINO,ORIENTE,RIONEGRO,ESTRATO 2,NINGUNO,0,UNIVERSIDAD CATOLICA DE ORIENTE,COMERCIO EXTERIOR,RIONEGRO,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA UNION,05/23/1996 12:00:00 AM,FEMENINO,ORIENTE,LA UNION,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,ADMINISTRACION DE EMPRESAS,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,11/25/1995 12:00:00 AM,FEMENINO,ORIENTE,MARINILLA,ESTRATO 3,NINGUNO,0,UNIVERSIDAD CATOLICA DE ORIENTE,AGRONOMIA,RIONEGRO,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,SONSON,02/22/1994 12:00:00 AM,MASCULINO,ORIENTE,SONSON,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,ADMINISTRACION DE EMPRESAS,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CHIGORODO,05/06/1992 12:00:00 AM,FEMENINO,URABA,CHIGORODO,ESTRATO 2,AFROCOLOMBIANO,0,TECNOLOGICO DE ANTIOQUIA,LIC. EN EDUCACION PREESCOLAR,TURBO,UNIVERSITARIA,1
2013,2,MATRÍCULA,ANTIOQUIA,LA CEJA,04/09/1996 12:00:00 AM,FEMENINO,ORIENTE,MARINILLA,ESTRATO 3,NINGUNO,0,ESCUELA NORMAL SUPERIOR RAFAEL MARIA GIRALDO,CICLO COMPLEMENTARIO,MARINILLA,NORMALISTA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,EL CARMEN DE VIBORAL,03/05/1994 12:00:00 AM,FEMENINO,ORIENTE,EL CARMEN DE VIBORAL,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,CONTADURIA PUBLICA,EL CARMEN DE VIBORAL,UNIVERSITARIA,0
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,09/09/1992 12:00:00 AM,MASCULINO,ORIENTE,RIONEGRO,ESTRATO 2,INDIGENA,0,UNIVERSIDAD DE ANTIOQUIA,ADMINISTRACION DE EMPRESAS,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,08/05/1989 12:00:00 AM,FEMENINO,ORIENTE,LA CEJA,ESTRATO 2,NINGUNO,1,UNIVERSIDAD CATOLICA DE ORIENTE,INGENIERIA AMBIENTAL,RIONEGRO,UNIVERSITARIA,0
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,12/20/1991 12:00:00 AM,FEMENINO,ORIENTE,LA CEJA,ESTRATO 3,NINGUNO,0,UNIVERSIDAD CATOLICA DE ORIENTE,COMERCIO EXTERIOR,RIONEGRO,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,ABEJORRAL,10/22/1994 12:00:00 AM,MASCULINO,ORIENTE,RIONEGRO,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,PSICOLOGIA,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,GIRARDOTA,01/11/1990 12:00:00 AM,MASCULINO,VALLE DE ABURRA,GIRARDOTA,ESTRATO 2,NINGUNO,0,INSTITUTO TECNOLOGICO METROPOLITANO,TECNOLOGIA EN GESTION ADMINISTRATIVA,MEDELLIN,TECNOLOGICA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,06/09/1985 12:00:00 AM,MASCULINO,ORIENTE,LA CEJA,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA AMBIENTAL,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,10/12/1989 12:00:00 AM,MASCULINO,ORIENTE,LA CEJA,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,CONTADURIA PUBLICA,RIONEGRO,UNIVERSITARIA,0
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,07/22/1991 12:00:00 AM,MASCULINO,ORIENTE,LA UNION,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN PRODUCCION AGROPECUARIA,RIONEGRO,TECNOLOGICA,1
2013,2,MATRÍCULA,ANTIOQUIA,CAICEDO,02/04/1994 12:00:00 AM,FEMENINO,SUROESTE,URRAO,ESTRATO 2,NINGUNO,0,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SAGRADA FAMILIA,CICLO COMPLEMENTARIO,URRAO,NORMALISTA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,MACEO,01/11/1990 12:00:00 AM,FEMENINO,ORIENTE,MARINILLA,ESTRATO 3,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,ARTES PLASTICAS,EL CARMEN DE VIBORAL,UNIVERSITARIA,0
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,09/15/1994 12:00:00 AM,FEMENINO,ORIENTE,RETIRO,ESTRATO 2,NINGUNO,1,UNIVERSIDAD DE ANTIOQUIA,CONTADURIA PUBLICA,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,12/22/1992 12:00:00 AM,MASCULINO,ORIENTE,RIONEGRO,ESTRATO 3,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,ADMINISTRACION DE EMPRESAS,EL CARMEN DE VIBORAL,UNIVERSITARIA,0
2013,2,MATRÍCULA,ANTIOQUIA,LA CEJA,02/01/1989 12:00:00 AM,FEMENINO,ORIENTE,LA CEJA,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN GESTION INDUSTRIAL,RIONEGRO,TECNOLOGICA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,11/22/1988 12:00:00 AM,MASCULINO,ORIENTE,RIONEGRO,ESTRATO 3,NINGUNO,1,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN GESTION INDUSTRIAL,RIONEGRO,TECNOLOGICA,1
2013,2,MATRÍCULA,ANTIOQUIA,RIONEGRO,08/28/1991 12:00:00 AM,FEMENINO,ORIENTE,RIONEGRO,ESTRATO 2,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,CONTADURIA PUBLICA,RIONEGRO,UNIVERSITARIA,1
2013,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,EL CARMEN DE VIBORAL,12/13/1993 12:00:00 AM,MASCULINO,ORIENTE,EL CARMEN DE VIBORAL,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,ADMINISTRACION DE EMPRESAS,EL CARMEN DE VIBORAL,UNIVERSITARIA,0
